,Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous,approach_date,MissDist/Semimajoraxis,Time Until Approach (days),Eccentricity,Average Orbital Velocity (km/s),Orbital Period (years),Heliocentric Distance (meters),Escape Velocity (km/s),Specific Orbital Energy (MJ/kg),Specific Angular Momentum (m^2/s),Perihelion Distance (m),Velocity at Perihelion (km/s),Velocity at Aphelion (km/s),Mean Motion (degrees/day),Synodic Period (years),Semi Minor Axis,Ellipse Area (A^2),Ratio Aphe/Peri,Anomaly_iso,Anomaly_iqr
977,2482796,2001-02-22 08:03:20,1,54337.57052,33763.25319,0.328628199,127.8363724,49162080.0,30547900.0,6.161,2458000,0.959542196,327.4840662,243.7977576,1.367558869,2458168.387,182.73523715752074,1.048595422,2001,2,22,0,0,True,2001-02-22,51234932.87209226,-8639,0.4252201463373685,30.410419968533162,0.9398296770679532,143547512.5216,135.99953254791433,-46.23968213312802,3951025513199095.0,82508218240.80002,47.88644813136114,19.312220445452237,1.0487286232995727,0.0,0.8684720032669524,2.618000789011393,0.7542436204585137,0,0
978,2138947,2001-02-22 08:03:20,1,50516.969113574676,15335.18408,0.319167299,124.1560745,47746748.0,23911784.835555866,5.525,2458000,1.118955315,172.1857897060477,359.9930979,1.402920681,2458129.444,252.6295225,0.832693085,2001,2,22,0,0,False,2001-02-22,42670826.40382293,-8639,0.25377721718941015,28.161000796653077,1.1835106039276264,167395715.124,125.93982419148402,-39.65209829345476,4559706207751307.0,124914496370.40002,36.50261851299256,21.72561854944252,0.8327988613677255,0.0,1.0823237352471002,3.8046945717737723,1.1714246678792355,0,0
979,3026912,2001-02-22 08:03:20,1,50516.969113574676,10104.65912,0.142140549,55.29267502,38424405.43229847,23911784.835555866,5.983,2458000,1.01708777,282.9649756,185.14892384053795,1.209849584,2457991.832,8.329208609,0.960873964,2001,2,22,0,0,False,2001-02-22,37778849.14720631,-8639,0.18952328371817917,29.537602420880546,1.0256299310419272,152156330.392,132.0961738109025,-43.623497838700416,4412878917862458.0,123319163017.59998,35.78421074129944,24.3814223843442,0.9609960216023224,0.0,0.9986543020219772,3.1909755905538155,0.9973104149470021,0,0
980,3273787,2001-02-22 08:03:20,1,67247.44861,41784.94939,0.438351847,170.5188599,65576504.0,40747348.0,5.126265167737331,2458000,1.3582424092109981,349.5524881,236.2454471,1.497873778,2457976.422,40.15577007,0.727195284,2001,2,22,0,2,False,2001-02-22,48280412.653359376,-8639,0.10280298114834556,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5166156640872359.0,182304211647.13068,28.338109110018856,23.054768120890447,0.622720708140897,0.0,1.3510460847171004,5.764973595578782,1.8253255230294068,0,0
981,3395989,2001-02-22 08:03:20,1,50516.969113574676,31312.45573536955,0.431591588,167.8891296,38424405.43229847,40118944.0,3.753,2458000,1.3582424092109981,38.75584468,153.3790273,1.8981149729040065,2457976.422,2.058864206,0.418837605,2001,2,22,1,0,False,2001-02-22,28289799.502446085,-8639,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,inf,1.2463386606981406,5.318182370942821,1.5533600571508352,0,0
982,3746217,2001-02-22 08:03:20,1,50516.969113574676,19571.61181,0.16518728,100.70988334300175,24711666.0,15355117.0,5.126265167737331,2458000,0.955687299,172.1857897060477,12.25256521,1.231067449,2457976.422,357.4983248,1.054946298,2001,2,22,0,0,False,2001-02-22,25857480.81601323,-8639,0.288148801692927,30.47169056392576,0.9341718142232727,142970819.93039998,136.2735429805538,-46.426196291182094,4171781793850515.0,101773949490.4,40.99066425877504,22.652082922146572,1.055080305743399,0.0,0.9151524389170872,2.7476355604517537,0.837503986455893,0,0
983,3273449,2001-03-08 07:53:20,0,34832.18832,21643.36724,0.28949992,112.6154633,38424405.43229847,26910698.0,5.212,2458000,1.206863444,172.1857897060477,269.4690441,1.407674991,2457901.393,73.67511517,0.743390274,2001,3,8,0,0,False,2001-03-08,31838237.891227793,-8625,0.1663912748358959,27.1159853306702,1.325684679101521,180546771.22239998,121.26637295253134,-36.76383302265607,4827456548594272.0,150505363791.2,32.07498010032073,22.923682513703856,0.7434847056055304,0.0,1.190039535080666,4.5120031583761335,1.416194095055008,0,0
984,3368294,2001-03-08 07:53:20,1,50516.969113574676,29281.40158,0.471633911,100.70988334300175,38424405.43229847,43841112.0,5.873,2458000,1.009860541,117.2995073,262.0696373,1.589230309,2458159.381,205.6934071,0.97120737,2001,3,8,0,0,False,2001-03-08,38049219.542976946,-8625,0.5737126508837423,29.643109283825662,1.0147174821633889,151075136.93359998,132.56801484617858,-43.93569640064156,3668011527593201.0,64401419640.799965,56.95544520682306,15.428093395143271,0.9713307405192138,0.0,0.8271329906347821,2.6241376898959925,0.6841489841964384,0,0
985,3404526,2001-03-08 07:53:20,0,37564.7985,23341.30494,0.352987409,137.3121033,52806164.0,32812230.0,5.491,2458000,1.103329872,184.596086,102.4932859,1.697796324,2457976.422,12.28166888,0.850444563,2001,3,8,0,0,False,2001-03-08,47860721.74795608,-8625,0.5387930365035923,28.359708876129872,1.158806981583871,165058148.8512,126.82847373826112,-40.213654376941975,3943453939591133.0,76125967632.00003,51.80169214602505,15.526000294964389,0.8505525933407744,0.0,0.9294871940452263,3.2218006142587154,0.8639464438940683,0,0
986,3601677,2001-03-08 07:53:20,1,50516.969113574676,26116.43462,0.347233578,135.0738525,51945404.0,23911784.835555866,5.739,2458000,1.073088452,172.1857897060477,343.1100005,1.143528229,2457976.422,339.2396647,0.7610904264177131,2001,3,8,0,0,False,2001-03-08,48407383.28996574,-8625,0.06564209769354604,28.756544347466036,1.1114919458773838,160534032.41919997,128.60317591784278,-41.34694214038904,4606447508594000.0,149996241779.99997,30.71041950071185,26.92697971086369,0.8867597169941954,0.0,1.0707740488226012,3.6098007519294253,1.1465570636319464,0,0
987,3666430,2001-03-08 07:53:20,1,50516.969113574676,10163.6705,0.25822102652097634,25.26276016,38424405.43229847,6036813.0,5.126265167737331,2458000,1.119555001,180.5080118,289.7187374,1.349465499,2457976.422,182.73523715752074,0.7610904264177131,2001,3,8,0,1,False,2001-03-08,34321141.34453183,-8625,0.2053588236349633,28.153457612091934,1.184462156435665,167485428.14959997,125.90609004459294,-39.630858775792866,4614795661716566.0,133090817648.79996,34.67403494277185,22.85909836637245,0.832129821972148,0.0,1.0956936447627603,3.853758091728828,1.2005445631735017,0,0
988,3745032,2001-03-08 07:53:20,1,74015.61704,31312.45573536955,0.42025636,163.4797211,38424405.43229847,39065268.0,6.68,2458000,0.881259544,153.8079806,231.2077159,1.093163561,2457976.422,51.70866786,1.191374565,2001,3,8,0,0,False,2001-03-08,43601689.98328428,-8625,0.2404558548531304,31.73237222084105,0.8271966906800712,131836427.7824,141.9114827462531,-50.34717233810024,4060739534412925.0,100135586839.20001,40.552411611006505,24.830667443923506,1.1915259024516094,0.0,0.855403455376673,2.368234515298754,0.7317150714703516,0,1
989,3761271,2001-03-08 07:53:20,1,72762.28475,45211.6541,0.493421818,191.9410858,73814856.0,45866424.0,5.126265167737331,2458000,0.804511168,206.1288496,185.14892384053795,1.096018776,2458032.74,315.9645924,0.7610904264177131,2001,3,8,0,0,False,2001-03-08,91751188.7168731,-8625,0.36234128200442833,33.21149441945233,0.7215246187727617,120354870.7328,148.52631831250065,-55.150168078665665,3725539720575573.5,76745332576.0,48.54418627851037,22.721636639351665,1.3660327835299706,0.0,0.7498410057571155,1.8951829319169649,0.5622615339148426,1,1
990,2088254,2001-03-15 07:56:40,2,86952.84902,31312.45573536955,0.141196087,100.70988334300175,21122634.0,23911784.835555866,5.142,2458000,1.3582424092109981,272.2680673,140.0316774,1.926511089,2458035.258,333.3461063,0.766837761,2001,3,15,0,0,True,2001-03-15,15551446.381555794,-8618,0.41838531615215013,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4717256460932931.0,118180069921.5307,39.91583745097713,16.367651945631035,0.622720708140897,0.0,1.2336503352855548,5.264040723368315,1.521893149750162,0,1
991,3370167,2001-03-15 07:56:40,2,95313.03511,59223.8134,0.418758125,162.8969116,62645324.0,38926000.0,7.016,2458000,0.820322208,158.3762559,226.0087131,1.156763718,2457976.422,182.73523715752074,1.326561444,2001,3,15,0,0,True,2001-03-15,76366729.30351777,-8618,0.4101333679850834,32.889874937605825,0.7428989452671219,122720202.3168,147.08799226390656,-54.08719367056759,3681165084144907.0,72388552420.79999,50.852862241891835,21.272035156365842,1.3267299538474346,0.0,0.7481548203994378,1.9280834207001238,0.5597356352869151,1,1
992,3445082,2001-03-15 07:56:40,2,81425.96565,50594.92849,0.460419279,179.1030884,68877744.0,42798644.0,6.37,2458000,0.936635787,17.61988723,292.4011019,1.185507645,2458004.305,182.73523715752074,1.087296408,2001,3,15,0,1,True,2001-03-15,73537382.35927558,-8618,0.2657082522942292,30.780033132241723,0.9063775899418037,140120713.73520002,137.6524928667765,-47.37052198109491,4157885766303113.0,102889483778.40002,40.411183083183026,23.44426387299113,1.0874345243143546,0.0,0.90296699595541,2.657005765769362,0.8153493957847374,1,1
993,3449591,2001-03-15 07:56:40,1,72180.21495,44849.97856,0.145401505,100.70988334300175,21751756.0,13515915.0,6.311,2458000,0.927023435,175.1808225,129.8181354,1.257235408,2457976.422,182.73523715752074,1.104251515,2001,3,15,0,0,True,2001-03-15,23464084.2709656,-8618,0.3562067155292575,30.93920143579185,0.8924607146542815,138682705.876,138.36431515997936,-47.861709274225234,4009290944576775.5,89282994715.2,44.90542636216271,21.316670679494308,1.1043917868691455,0.0,0.8662173525892022,2.5227107938149227,0.7503325019266464,0,0
994,3732114,2001-03-15 07:56:40,1,77399.508,48093.04429,0.459840914,100.70988334300175,38424405.43229847,42744884.0,5.786,2458000,1.059836058,95.21481384,189.7318556,1.8981149729040065,2457976.422,333.4894602,0.903329175,2001,3,22,0,0,False,2001-03-22,36255046.37463322,-8618,0.7909514953528848,28.93577448791667,1.090965645384253,158551474.27679998,129.4047174731717,-41.86395226077846,2807183744398507.0,33144948607.16059,84.69416494409788,9.885911807126416,0.9034439237730584,0.0,0.6484912726200256,2.1591991447735635,0.4205409306643404,1,1
995,2417655,2001-03-22 08:00:00,1,46109.39202,28650.58306,0.085448153,100.70988334300175,12782862.0,7942902.0,6.419,2458000,0.918884511,205.297251,95.41295795,1.289595185,2457849.117,169.3904315,1.118955145,2001,3,22,0,0,False,2001-03-22,13911282.481069049,-8611,0.4034355455579117,31.07591974082522,0.8807333356630906,137465122.8456,138.9757380076257,-48.28563938691054,3908781895277588.5,82006806015.20001,47.66411576318548,20.26079309928376,1.119097283430851,0.0,0.84078673915457,2.4271502243484955,0.7069223407381751,0,0
996,3345307,2001-03-22 08:00:00,2,100517.2202,62457.49166,0.307163429,119.4865723,45950992.0,28552624.0,5.126265167737331,2458000,1.3582424092109981,185.188347,74.41689177,2.888221933,2457976.422,120.8671968,0.382403553,2001,3,22,1,0,False,2001-03-22,33831215.75970588,-8611,0.999,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,232210091985450.2,203193064.4179655,1142.805206716105,18.70582847010625,0.622720708140897,inf,0.06072725962791639,0.2591259115784359,0.0039229055166139695,1,1
997,3513745,2001-03-22 08:00:00,1,50516.969113574676,38242.75815,0.25822102652097634,144.252594,55475272.0,34470736.0,5.126265167737331,2458000,1.188441282,172.1857897060477,185.14892384053795,1.8981149729040065,2458178.058,182.73523715752074,0.760742151,2001,3,22,0,0,False,2001-03-22,46679018.00469431,-8611,0.5971466168776242,27.32534110817376,1.2954469472238932,177790815.7872,122.20264045249193,-37.33371333390254,3896913943367410.0,71623631627.96063,54.408214925618516,13.723557512387226,0.7608387865514109,0.0,0.9532869102219375,3.559190483464382,0.9087559332004882,0,0
998,3549696,2001-03-22 08:00:00,1,50516.969113574676,29501.36456,0.370431575,144.0978851,55415776.0,23911784.835555866,5.126265167737331,2458000,1.065047652,211.3527939,244.7771026,1.171086876,2457963.958,32.76775568,0.896706907,2001,3,22,0,0,False,2001-03-22,52031264.41895578,-8611,0.09956289167050335,28.864892006607384,1.0990225338112274,159331128.73920003,129.08772137992884,-41.659099527655336,4576224263698879.0,143467660828.80002,31.897252922801105,26.120807098015753,0.8968208139914733,0.0,1.0597557190240547,3.5458852810761923,1.1230821840041911,0,0
999,3714553,2001-03-22 08:00:00,1,41974.3065,26081.20172,0.423954216,164.9181976,63422648.0,39409008.0,5.126265167737331,2458000,1.3582424092109981,172.1857897060477,185.14892384053795,1.38919612,2457976.422,205.3834595,0.781963171,2001,3,22,0,0,True,2001-03-22,46694645.64638514,-8611,0.022789533428707157,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5192325212466312.0,198562389283.93066,26.149590721542143,24.984273806540426,0.622720708140897,0.0,1.3578896530895608,5.794175405504484,1.8438643099676875,0,0
1000,3549618,2001-04-08 06:56:40,1,50516.969113574676,59300.35175,0.477393414,185.7060394,71417040.0,44376492.0,5.126265167737331,2458000,1.097798162,23.7634027,262.2292654,1.387590461,2457976.422,182.73523715752074,0.856880628,2001,3,22,0,0,True,2001-03-22,65054800.1190769,-8594,0.26397593750024895,28.431070153493593,1.1501031347123745,164230605.03519997,127.14761107255411,-40.416287503643716,4503630061315543.0,120877677104.79996,37.25774823924629,21.695507331315476,0.8569894765255539,0.0,1.0588584550972204,3.651827719710585,1.1211812279308726,0,0
1001,2005604,2001-04-08 06:56:40,1,50516.969113574676,20865.94119,0.297475058,115.717804,44501636.0,27652036.0,6.372,2458000,1.3582424092109981,172.1857897060477,82.58617563,1.8981149729040065,2458067.38,182.73523715752074,1.101090669,2001,4,8,0,0,True,2001-04-08,32764133.779220574,-8594,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,0.0,1.2463386606981406,5.318182370942821,1.5533600571508352,0,0
1002,2434313,2001-04-08 06:56:40,2,88970.18366,55282.61217,0.467510995,181.8617859,69938648.0,43457864.0,5.126265167737331,2458000,0.696590457,115.6657687,185.14892384053795,1.036848737,2457899.272,171.6091617,1.695265771,2001,4,8,0,0,False,2001-04-08,100401386.92281856,-8594,0.4884624481727574,35.69157363744852,0.5813254265388245,104209932.3672,159.61756975454864,-63.6944214358705,3245506714597398.0,53307293679.20001,60.88297661720844,20.923556952984924,1.6954811167230621,0.0,0.6078343258445598,1.3301867431659753,0.36946256767491054,1,1
1003,3409646,2001-04-08 06:56:40,0,29387.00421,18259.94159,0.152630215,59.37314987,22833154.0,14187864.0,5.126265167737331,2458000,1.755630306,215.3731807,314.6985624,2.461112796,2457940.51,25.41768599,0.7610904264177131,2001,4,8,1,0,False,2001-04-08,13005673.18869238,-8594,0.40184000446390117,22.482154192701238,2.3259621424252566,262642293.77760002,100.54325011102374,-25.272362857219687,5407051319443568.0,157102113273.59998,34.41743211962374,14.685792228415652,0.423749924983669,inf,1.6076480422185242,8.866943022532285,2.584532227649053,0,0
1004,3634275,2001-04-08 06:56:40,2,89984.76499,55913.03356,0.474317325,184.5094299,38424405.43229847,44090548.0,6.75,2458000,1.3582424092109981,197.736764,204.3703578,1.13277622,2458019.651,182.73523715752074,1.241793856,2001,4,8,0,0,False,2001-04-08,28289799.502446085,-8594,1e-05,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5193674088014780.0,203191032487.32117,25.560547748773594,30.22256977678083,0.622720708140897,0.0,1.358242409143086,5.795680631238275,1.5385693163027063,1,1
1005,3648863,2001-04-08 06:56:40,3,137878.6209,85672.41308,0.414025278,161.0558319,38424405.43229847,38486056.0,5.126265167737331,2458000,1.3582424092109981,195.5829112,336.3292529,1.649584903,2457964.325,30.55443848,0.844617196,2001,4,8,0,0,False,2001-04-08,28289799.502446085,-8594,0.21449962967821223,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5072786493621486.0,159608227347.13065,31.782738132845267,20.55608084442567,0.622720708140897,0.0,1.3266280539367852,5.660780774699528,1.7599419934921021,1,1
1006,3650848,2001-04-15 07:00:00,1,65439.74288,40661.71135,0.219143686,100.70988334300175,32783430.0,20370678.0,5.126265167737331,2458000,1.3582424092109981,204.4545519,258.4593966,1.80524301,2458208.42,217.2548101,0.686537476,2001,4,8,0,2,False,2001-04-08,24136656.150387667,-8587,0.32910222634607916,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4904356836519563.0,136321774539.93065,35.976327722193815,18.159956167870327,0.622720708140897,0.0,1.2825805647496644,5.47282818374963,1.6450129050735682,0,0
1007,2189630,2001-04-15 07:00:00,1,54600.81637,33926.82393,0.495537302,192.7640076,74131328.0,46063072.0,4.992,2458000,1.205977679,290.5683791,201.5142519,2.041783253,2457976.422,154.6535829,0.744209431,2001,4,15,0,0,False,2001-04-15,61469900.55526558,-8587,0.6930522749749832,27.125941560596313,1.3242254879896542,180414260.77840003,121.3108985663602,-36.79083527744432,3527955335742298.5,55377746908.0,63.7070941438508,11.549996361275092,0.7443039665879448,0.0,0.8693740303901178,3.2937892313761883,0.7558112047167576,0,0
1008,2396593,2001-04-15 07:00:00,1,53789.79801,31312.45573536955,0.161911322,62.98350525,24221590.0,15050598.0,6.599,2458000,1.3582424092109981,32.61481696,28.16835413,1.8981149729040065,2457902.648,117.9052364,0.7610904264177131,2001,4,15,0,0,False,2001-04-15,17833039.106819157,-8587,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,0.0,1.2463386606981406,5.318182370942821,1.5533600571508352,0,1
1009,3580319,2001-05-08 06:56:40,1,50516.969113574676,61346.79981,0.39888772,100.70988334300175,38424405.43229847,37078932.0,3.158,2458000,1.3582424092109981,172.1857897060477,185.14892384053795,1.8981149729040065,2457976.422,182.73523715752074,0.293995993,2001,4,22,2,1,False,2001-04-22,28289799.502446085,-8564,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,2.0,1.2463386606981406,5.318182370942821,1.5533600571508352,0,1
1010,3065518,2001-05-08 06:56:40,1,59758.33639,37131.5063,0.387033264,150.5559387,38424405.43229847,35976988.0,5.463,2458000,1.12402966,37.43875183,185.14892384053795,1.185054018,2458034.581,331.8129907,0.7610904264177131,2001,4,22,0,0,False,2001-04-22,34184512.02817768,-8564,0.054290700834353355,28.097363563601423,1.1915703689454946,168154837.136,125.65522983347704,-39.47309196125984,4717739464558228.0,159025593179.2,29.666542159927573,26.611184915631036,0.8271658217213032,0.0,1.1223719099703107,3.963368312189489,1.2597187042904032,0,0
1011,3599541,2001-05-08 06:56:40,0,25886.45092,31312.45573536955,0.127253383,49.50156784,19036836.0,11828941.0,6.316,2458000,0.946335247,347.4327176,356.9643948,1.178970435,2457834.386,182.73523715752074,1.070622953,2001,4,22,0,1,False,2001-04-22,20116376.369102944,-8564,0.24582745780365073,30.621886934652775,0.9204931526348751,141571752.9512,136.94524157039254,-46.88499797193291,4202162721415076.5,106769528826.40002,39.35732195884752,23.82529889658469,1.0707589519229344,0.0,0.9172956279295982,2.7271197732374457,0.8414312690187559,0,0
1012,3745502,2001-05-08 06:56:40,1,50516.969113574676,51461.60267,0.473671405,184.2581787,38424405.43229847,44030508.0,4.495,2458000,1.4144728,316.3131141,354.311721,2.151163943,2458217.127,233.0812911,0.585884722,2001,5,22,0,0,False,2001-05-22,27165178.03120602,-8564,0.5208238313242927,25.047083084244182,1.682073384060229,211605130.88,112.01396082891019,-31.367818551451556,4524498102590835.0,101396135887.20001,44.621997307907236,14.05935208816528,0.5859591458420369,0.0,1.2074847666803892,5.365696866535876,1.4580194617651936,0,0
1013,3164412,2001-05-08 06:56:40,1,41219.24277,25612.03449,0.237211689,92.27534485,38424405.43229847,22050204.0,5.126265167737331,2458000,1.016477554,211.875175,28.5582156,1.249233276,2458036.648,325.2346787,0.961739347,2001,5,8,0,0,False,2001-05-08,37801528.70183149,-8564,0.22898264805166577,29.546467158341514,1.0247070580161075,152065042.0784,132.13581812203333,-43.64968607694768,4373608432566701.0,117244786067.19998,37.30322327561692,23.402635077639037,0.961861515110266,0.0,0.9894702580987877,3.159733176264827,0.9790513916620814,0,0
1014,3467313,2001-05-08 06:56:40,1,50516.969113574676,71030.95453,0.455448863,100.70988334300175,68134184.0,42336616.0,5.126265167737331,2458000,2.046844392,313.6115311,169.7881665,1.8981149729040065,2458419.837,218.8631145,0.7610904264177131,2001,5,8,2,0,False,2001-05-08,33287427.352220528,-8564,1e-05,20.821501421855906,2.9280620731041154,306207921.0432,93.11658514575664,-21.67674607301737,6375708663065744.0,306204858963.9896,20.821709637911205,22.393645884792928,0.33661386226101014,2.0,2.046844391897658,13.161928506465966,3.8851071361999217,1,1
1015,3520666,2001-05-08 06:56:40,1,50516.969113574676,31312.45573536955,0.25822102652097634,96.4246521,37082064.0,23911784.835555866,5.126265167737331,2458000,1.722848149,225.3733434,185.14892384053795,2.659884816,2457866.887,58.23481923,0.7610904264177131,2001,5,8,1,0,True,2001-05-08,21523698.430139475,-8564,0.5438881352044218,22.69504019797677,2.261119623578907,257738083.09039998,101.49530526953268,-25.753242479389073,4908549219194710.0,117557397707.20003,41.7544902739377,12.335555917665562,0.43590187493375704,inf,1.4457413424296401,7.825056348703881,2.090168029210258,0,0
1016,3545552,2001-05-08 06:56:40,1,50516.969113574676,7865.179058,0.134382872,52.27493668,38424405.43229847,12491669.0,5.793,2458000,1.3582424092109981,163.841225,267.558369,1.8981149729040065,2457976.422,79.45367201,0.7610904264177131,2001,5,8,0,1,False,2001-05-08,28289799.502446085,-8564,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,0.0,1.2463386606981406,5.318182370942821,1.5533600571508352,0,0
1017,3564854,2001-05-15 07:00:00,1,74051.26867,46012.57858,0.25822102652097634,118.8586273,45709508.0,28402570.0,5.012,2458000,1.264507085,216.2994632,278.0125292,1.786291374,2458224.005,205.0793312,0.693141933,2001,5,15,0,0,False,2001-05-15,36148083.741262704,-8557,0.4126384859282935,26.490723710006083,1.4217883086766696,189170259.916,118.47011797747805,-35.08792213399392,4564728418446299.0,111111330281.60002,41.082474729422046,17.081698395771177,0.6932299818141906,0.0,1.1518330277292632,4.575732917888946,1.326719323767962,0,0
1018,3662637,2001-05-15 07:00:00,1,58196.64564,36161.1324,0.39140653,152.2571411,58553584.0,36383512.0,5.126265167737331,2458000,0.914356347,157.1965601,185.14892384053795,1.111358987,2457879.328,136.5941323,1.127277524,2001,5,15,0,0,False,2001-05-15,64038035.27160292,-8557,0.21545499262553935,31.15277329668585,0.8742311240321229,136787709.5112,139.31943755805955,-48.524764203735145,4161234251535267.0,107316114567.19998,38.77548370361057,25.028579694657317,1.1274207200741808,0.0,0.8928815650086044,2.564833709291448,0.7972374891322147,0,0
1019,3752432,2001-05-15 07:00:00,1,50516.969113574676,31312.45573536955,0.082755242,100.70988334300175,12380009.0,23911784.835555866,7.404,2458000,0.775643178,216.4820444,173.1568111,1.08666122,2458118.021,182.73523715752074,1.442816527,2001,5,15,0,0,False,2001-05-15,15960959.048104977,-8557,0.40098082574768673,33.82388336692812,0.6830397898295096,116036219.4288,151.26500494295152,-57.20275430097785,3595452010576887.5,69507920345.6,51.727227526013685,22.117077228703405,1.4429998047603845,0.0,0.7105562026528416,1.7314513155115687,0.504890117128426,1,1
1020,3249865,2001-05-22 07:03:20,1,65280.98982,40563.06837,0.388671742,100.70988334300175,58144468.0,36129296.0,3.534,2458000,2.124227963,132.8228386,159.4420687,3.216415144,2457728.843,86.48163642,0.318348195,2001,5,22,2,0,False,2001-05-22,27372047.168555234,-8550,0.514157237369914,20.438729496002463,3.0956704419112815,317784503.2648,91.40477705358305,-20.887083170538055,5570830800596356.0,154393300987.2,36.08207587360416,11.577539631425694,0.3183886340172005,2.0,1.821941711595188,12.158653245510358,3.319471600450403,1,1
1021,2153349,2001-05-22 07:03:20,1,50516.969113574676,37533.64542,0.353135668,137.3697815,52828344.0,32826012.0,3.782,2458000,1.3582424092109981,283.8580471,185.14892384053795,2.948877463,2458206.487,182.73523715752074,0.408479013,2001,5,22,1,0,False,2001-05-22,38894635.92193969,-8550,0.999,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,232210091985450.2,203193064.4179655,1142.805206716105,18.70582847010625,0.622720708140897,inf,0.06072725962791639,0.2591259115784359,0.004005290429813139,1,1
1022,3125003,2001-05-22 07:03:20,1,50516.969113574676,22123.83253,0.437601302,170.2268982,65464224.0,40677584.0,5.126265167737331,2458000,1.067897394,172.1857897060477,185.14892384053795,1.512832738,2457958.881,37.17060234,0.893119937,2001,5,22,0,0,True,2001-05-22,61301979.35476936,-8550,0.41664615580099446,28.826352514879357,1.1034364557000356,159757450.1424,128.91536753328452,-41.547929965604574,4186465718776177.5,93195122680.00002,44.9215108944173,18.49801092543751,0.8932333876374071,0.0,0.9707921424133968,3.2569092070246097,0.942437383771593,0,0
1023,2001865,2001-06-08 07:06:40,1,50516.969113574676,30934.9109,0.294887275,114.7111511,44114508.0,27411484.0,5.126265167737331,2458000,1.080053998,212.9283887,325.2563177,1.584362854,2458176.803,205.190921,0.878083609,2001,6,8,0,0,False,2001-06-08,40844724.50607975,-8533,0.4669292988441864,28.663665179795927,1.1223317305766474,161576078.10079998,128.18780765263486,-41.08028507697227,4095489177579198.5,86131473243.19994,47.54927581483736,17.279037113811732,0.8781951507876798,0.0,0.9550859732797644,3.240692383895741,0.9121892163557547,0,0
1024,2189630,2001-06-08 07:06:40,1,50516.969113574676,31312.45573536955,0.461629312,179.5737915,38424405.43229847,42911124.0,4.992,2458000,1.205977679,290.5683791,201.5142519,1.8981149729040065,2457792.691,154.6535829,0.7610904264177131,2001,6,8,0,0,False,2001-06-08,31861622.40097187,-8533,0.5739221429686232,27.125941560596313,1.3242254879896542,180414260.77840003,121.3108985663602,-36.79083527744432,4007668490942008.0,76870521610.36066,52.13531022016445,14.113595995527302,0.7443039665879448,0.0,0.9875870233217254,3.741661688472883,0.9753281286334663,0,0
1025,2341050,2001-06-08 07:06:40,0,24753.25933,15380.71272,0.496376278,193.0903778,74256832.0,46141056.0,4.907,2458000,1.3582424092109981,172.1857897060477,185.14892384053795,1.518553605,2458000.149,0.225708237,0.64317331,2001,6,8,0,0,False,2001-06-08,54671265.96579747,-8533,0.11802841282369207,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5157371440485341.0,179210509527.93066,28.778286798417614,22.702134393625595,0.622720708140897,0.0,1.3487485913557045,5.755170089455422,1.819122762683997,0,0
